Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss,,
73,5,49.12947109,47.79613776,2.688541978,1.019175769,71.09616025,72.51282692,3.059678023,1.431867925,0,0,0,0,,
74,21,51.51999643,47.9366631,2.061374674,0.604753539,68.50451988,72.42118655,2.620962989,1.415419361,0,0,0,0,,
75,8,49.59379758,47.92713091,2.536331355,0.942961901,69.30099963,72.05099963,1.905700895,1.237967853,0,0,0,0,,
76,7,48.58609069,47.58609069,3.060096541,1.256961828,69.4902117,72.07354504,2.451412165,1.209093935,0,0,0,0,,
77,80,50.25187362,48.08520695,2.267098893,0.909744808,70.71206542,72.96206542,2.360597491,0.72800979,1,0,0,0,,
78,80,50.90624973,48.23958306,2.775796587,1.420595502,67.87923776,72.37923776,2.298255383,1.636367285,1,0,0,1,,
79,80,50.40636649,48.48969983,3.035571337,1.57905176,70.78061492,72.69728158,1.828792793,0.632215547,1,0,0,0,,
80,80,50.00344296,48.25344296,2.988144734,1.180128398,69.63818106,72.47151439,2.565264882,1.672136932,1,0,0,1,,
81,80,49.50265055,48.41931721,3.501657914,1.891999884,69.30516664,72.22183331,2.709803144,1.416629528,1,1,0,0,,
82,8,49.86866704,47.95200038,3.038888701,1.254682861,71.062587,72.39592033,2.28354029,1.288779835,0,0,0,0,,
83,80,49.38649529,48.05316195,3.369892052,0.59170546,69.12214398,72.37214398,2.339506044,1.537068839,1,0,0,1,,
84,8,49.70089804,47.95089804,2.825720114,0.531469297,69.44054067,72.44054067,2.436859114,0.98440166,0,0,0,0,,
85,23,49.56483885,47.81483885,3.027212809,0.698864605,70.95542043,72.20542043,3.153288138,1.414174286,0,0,0,0,,
86,80,51.02551988,48.35885321,3.185731604,1.667963492,69.58307538,72.41640871,2.639794201,1.37875634,1,0,0,0,,
87,8,50.23812796,47.98812796,3.355980989,0.874692519,69.48084813,72.31418146,2.969395592,0.701252032,0,0,0,0,,
88,5,49.95899077,47.95899077,2.711604938,0.910433885,71.8268414,72.66017474,2.675641142,0.787304231,0,0,0,0,,
89,80,49.24022003,48.24022003,2.196996168,1.308546569,70.6455514,73.06221807,2.914667997,0.51642842,1,0,1,0,,
90,10,49.87268528,47.95601861,2.952114631,0.588906267,71.14336947,72.81003614,3.073464607,0.777415359,0,0,0,0,,
91,80,48.15373126,47.82039793,1.800703117,0.359209472,70.71979056,72.30312389,2.995067056,2.005800173,0,0,0,1,,
92,80,48.80751663,48.39084996,2.308930967,1.43353162,69.93294349,72.84961015,2.4735913,0.460025449,1,0,0,0,,
93,22,50.36014369,47.69347702,3.02443413,0.291707004,69.91417112,72.33083779,3.160028771,1.493427665,0,0,0,0,,
94,80,51.0530942,48.38642753,2.750144772,1.664515498,69.05058801,72.30058801,2.072803372,1.818478139,1,0,0,1,,
95,22,49.41020287,47.91020287,2.874045862,0.432788649,70.79350461,72.71017127,3.46970529,1.359763769,0,0,0,0,,
96,7,49.5320979,47.94876457,3.075090708,0.820433892,69.70714772,72.45714772,2.825899649,1.059010452,0,0,0,0,,
97,80,50.59225816,48.17559149,2.835790561,1.009316081,69.02287927,72.52287927,2.94759334,1.404277969,1,0,0,0,,
98,6,49.53151166,47.94817833,2.758153834,1.014730288,70.80421835,72.47088501,2.780413067,1.474357712,0,0,0,0,,
99,11,52.69863929,47.94863929,2.744111579,0.666817158,70.04646077,72.6297941,2.856549474,0.438129532,0,0,0,0,,
100,80,49.28203512,48.03203512,1.941170992,0.593701941,68.26321562,72.17988229,2.442073343,2.15120957,1,0,0,1,93,60
93,60,,,,,,,,,,,,,,
1,9,49.52056814,47.9372348,2.405521653,0.733262085,69.49622213,72.32955547,2.656904253,0.983148921,0,0,0,0,,
2,80,50.44650766,48.19650766,2.483391439,1.155841061,70.13530964,72.21864298,3.390018698,1.956773461,1,0,0,1,,
3,9,50.21259953,47.96259953,2.699124944,0.804033406,68.52201101,72.43867767,2.86475448,1.114725389,0,0,0,0,,
4,7,49.60198431,47.93531764,2.792289356,1.260491023,70.18271133,72.26604467,2.927420753,0.882293929,0,0,0,0,,
5,80,50.4981743,48.2481743,2.797602546,1.356064879,69.56374809,72.56374809,2.602129207,1.023699518,1,0,0,0,,
6,80,49.22559722,48.30893056,2.194940721,1.435435631,70.7348247,72.9848247,2.514245601,0.390288142,1,0,0,0,,
7,80,49.27452415,48.44119082,3.00374344,1.943762705,69.38719671,72.47053004,2.820596673,1.708081514,1,1,0,1,,
8,9,50.86665359,47.94998693,2.624394195,0.404743829,70.43143675,72.43143675,2.62684533,0.654091804,0,0,0,0,,
9,5,49.14490671,47.97824004,3.098021699,1.387359322,70.32867481,72.32867481,2.976168019,1.23970532,0,0,0,0,,
10,80,49.45823995,48.04157328,2.950111914,0.936966704,70.26314798,72.76314798,3.452607444,0.416623926,1,0,0,0,,
11,80,50.6640876,48.33075427,2.682495728,1.230717313,70.09500395,72.59500395,2.177838483,1.193905155,1,0,0,0,,
12,80,49.39469365,47.56136032,3.02776478,0.611392198,68.07334822,72.24001489,2.474561279,2.018383363,0,0,0,1,,
13,20,50.89129143,47.64129143,2.937206006,0.28406267,68.91122907,72.07789574,2.226101317,1.191775014,0,0,0,0,,
14,80,49.41300258,47.57966925,2.245899249,0.481339401,70.80474143,72.4714081,2.476939894,1.848455081,0,0,0,1,,
15,12,50.51559173,47.93225839,3.079393013,0.872394467,70.10233303,72.5189997,2.567066589,1.438757068,0,0,0,0,,
16,80,51.36974758,48.45308091,2.756888409,1.416449652,69.64321079,72.80987745,2.443558001,0.347764482,1,0,0,0,,
17,11,50.24750074,47.6641674,2.654213553,0.629057079,70.21335107,72.21335107,2.791539425,1.487421471,0,0,0,0,,
18,80,50.94405572,48.36072239,2.703603097,1.89190752,70.40242078,72.81908745,3.207708797,0.576416602,1,1,0,0,,
19,20,48.9582511,47.4582511,3.273665684,0.797927245,70.11593108,72.03259775,3.104803195,1.43025374,0,0,0,0,,
20,8,50.14480884,47.97814217,3.513692689,1.26222124,69.39942083,72.06608749,2.543129387,1.010702414,0,0,0,0,,
21,80,49.06625522,48.31625522,3.174245158,1.383380135,70.13334726,73.05001392,2.922739316,0.577496086,1,0,1,0,,
22,80,50.069004,47.65233734,2.817929738,0.798651047,69.53581845,72.28581845,3.00800607,2.178869761,0,0,0,1,,
23,9,49.41729201,47.91729201,2.826904472,1.131031041,68.98381136,72.06714469,2.349311892,1.333605526,0,0,0,0,,
24,22,48.83282558,47.58282558,2.216499881,0.751984475,71.31216733,72.56216733,2.730245826,1.327313318,0,0,0,0,,
25,80,50.17049038,48.42049038,3.325111088,1.913487402,69.57005022,72.32005022,2.690342438,1.588583985,1,1,0,1,,
26,80,49.76680627,47.76680627,3.074292722,0.693156065,69.82325423,72.40658756,3.14311413,1.984077389,0,0,0,1,,
27,3,48.88662547,47.80329214,2.866153244,1.504682746,71.11532664,72.19865997,2.678737164,1.410916668,0,0,0,0,,
28,7,49.5625538,47.97922047,2.626941129,0.717980775,69.90930141,72.07596808,2.78643779,1.049520495,0,0,0,0,,
29,21,50.30025845,47.96692512,2.373996429,0.742572061,69.96681841,72.21681841,2.8129793,1.460832544,0,0,0,0,,
30,5,49.92851249,47.92851249,2.681359101,1.259440428,70.26415825,72.01415825,2.761565331,1.239049785,0,0,0,0,,
31,80,50.142485,48.22581834,2.951522864,0.932647397,68.46620819,72.29954152,2.495593897,1.95404526,1,0,0,1,,
32,6,50.41382332,47.99715665,2.652593482,0.544475466,70.82810203,72.41143537,1.948725069,0.894063835,0,0,0,0,,
33,21,49.95515783,47.95515783,2.558524025,0.501013337,70.66538241,72.41538241,2.562787848,1.398164666,0,0,0,0,,
34,80,50.03032135,47.78032135,3.350255752,0.795091231,70.8164601,72.39979343,2.589944962,1.697828739,0,0,0,1,,
35,3,48.69440145,47.61106811,2.232578992,1.363046133,70.48368093,72.06701426,2.876765116,1.377983545,0,0,0,0,,
36,80,50.87568256,47.62568256,2.937065442,0.735474751,68.17870377,72.2620371,2.595314201,1.652309392,0,0,0,1,,
37,20,49.14124183,47.97457516,2.434747646,1.079589977,69.92963654,72.01296988,2.239487439,1.287777215,0,0,0,0,,
38,80,49.83695309,48.25361976,2.974049013,1.189916448,70.4673791,72.38404577,2.978808185,2.238474469,1,0,0,1,,
39,10,51.0421802,47.95884686,2.292012069,0.817343151,69.82467381,72.40800714,3.001090375,1.371116206,0,0,0,0,,
40,80,50.69150509,48.27483843,2.709936859,1.193755219,69.8488234,72.43215673,2.700870845,1.941510693,1,0,0,1,,
41,6,48.90750861,47.90750861,2.681142491,1.470830641,69.53965339,72.03965339,3.431064319,1.008008231,0,0,0,0,,
42,6,48.88620465,47.96953799,2.773292747,1.264342367,71.20777928,72.37444594,2.049340005,0.52364321,0,0,0,0,,
43,8,49.70221508,47.95221508,2.510522901,0.79344635,69.8031081,72.0531081,2.065846334,1.316477111,0,0,0,0,,
44,80,50.3224264,48.40575973,3.106573743,1.269754143,70.27498611,72.60831945,2.646259277,0.683366124,1,0,0,0,,
45,20,50.5627019,47.72936856,3.256457294,0.297123795,69.85232876,72.35232876,3.195632417,1.474385237,0,0,0,0,,
46,80,50.34938524,48.18271857,3.130878823,0.70000239,70.22194162,72.55527495,2.801943187,1.508755281,1,0,0,1,,
47,80,51.13685858,47.88685858,2.518769765,0.889762849,72.78095273,73.1976194,2.638232614,0.5882342,0,0,1,0,,
48,8,50.58116926,47.99783593,2.16592067,0.758800328,69.5560789,72.47274557,2.372511816,0.966016262,0,0,0,0,,
49,22,49.78904738,47.87238071,3.237537571,0.395995536,70.34633897,72.84633897,3.091088398,1.350260658,0,0,0,0,,
50,7,51.2030774,47.9530774,2.879520446,0.810391109,70.80072188,72.30072188,2.696296332,0.90291998,0,0,0,0,,
51,8,50.02419146,47.94085813,2.585764437,0.932758296,70.16649076,72.49982409,2.881539552,0.99403839,0,0,0,0,,
52,80,49.39457754,48.31124421,2.320153308,0.918213252,69.74422365,72.57755699,2.622874199,1.505187315,1,0,0,1,,
53,21,49.68038073,47.93038073,2.707504155,0.597300412,71.37871251,72.46204585,2.107992075,1.401118463,0,0,0,0,,
54,80,51.03331285,47.94997952,3.087599239,0.407179706,69.05888621,72.14221954,2.566937138,2.064454017,0,0,0,1,,
55,21,49.73165725,47.56499059,2.693446281,0.650599515,70.53550764,72.28550764,2.681608294,1.397072748,0,0,0,0,,
56,6,49.37516537,47.9584987,3.153837366,1.396580187,70.31672381,72.06672381,3.152100721,1.252081398,0,0,0,0,,
57,21,50.06751267,47.48417934,3.615596147,0.514354986,70.91147146,72.24480479,2.764516697,1.376823466,0,0,0,0,,
58,80,49.74137044,48.07470377,2.6156851,0.649258065,71.15662453,72.23995786,2.852165446,2.159340104,1,0,0,1,,
59,80,49.62480345,48.29147012,3.001451731,1.858638614,67.05279834,72.38613168,1.610707716,1.471125433,1,1,0,0,,
60,20,48.80716545,47.89049878,2.613519974,0.668731907,69.25265979,72.25265979,2.68650306,1.410707215,0,0,0,0,,
61,21,49.85280227,47.51946894,2.405017318,0.657555519,69.92462954,72.5912962,2.874173798,1.37423665,0,0,0,0,,
62,23,49.24608344,47.99608344,1.962701559,1.244876243,70.7995442,72.46621087,2.115756552,1.352037054,0,0,0,0,,
63,80,49.27370138,48.35703471,3.210422554,1.94886924,68.77502736,72.69169403,2.630690247,0.588860951,1,1,0,0,,
64,9,50.25961415,47.92628082,3.265435354,1.079618187,68.25016482,72.08349815,2.038276678,1.056609887,0,0,0,0,,
65,80,50.48372643,48.31705976,3.087805728,1.764970338,70.94065381,72.77398714,2.819250888,0.578301829,1,1,0,0,,
66,80,50.01803713,48.26803713,2.732019579,1.093304207,70.28504527,73.1183786,2.774959996,0.612933442,1,0,1,0,,
67,12,49.8696291,47.95296243,2.85715247,1.461304437,70.15091581,72.73424914,3.19786441,0.573583915,0,0,0,0,,
68,8,50.88387149,47.96720482,2.146621715,0.512161429,70.14133268,72.55799935,2.838455489,0.643176593,0,0,0,0,,
69,11,50.33184595,47.99851262,2.913093576,1.637946643,70.62502256,72.70835589,2.502461904,0.911605711,0,0,0,0,,
70,7,50.05832267,47.97498934,2.69467549,0.696936824,70.29088894,72.54088894,2.664659536,1.008732195,0,0,0,0,,
71,80,50.45767426,48.45767426,3.063835381,1.537832851,70.07348803,72.40682137,2.841141341,1.833746462,1,0,0,1,,
72,80,49.95088622,48.03421955,2.676283653,0.50116134,69.65433672,72.23767005,2.461071645,1.963196965,1,0,0,1,,
73,80,50.05757993,48.05757993,2.518579366,0.583536995,70.17655382,72.42655382,2.947156811,1.803526726,1,0,0,1,,
74,80,49.62668211,47.62668211,2.885803751,0.401365483,70.01261741,72.51261741,3.025046336,1.789433369,0,0,0,1,,
75,25,50.74927755,47.99927755,2.367762523,0.951294122,68.86146472,72.52813139,2.92530505,1.477564686,0,0,0,0,,
76,80,49.41615137,47.7494847,2.793742005,0.782150401,70.06134103,72.14467436,3.573851865,1.98554617,0,0,0,1,,
77,5,50.03401835,47.95068502,3.367648371,1.112691805,71.13682786,72.30349452,2.512682925,1.389538263,0,0,0,0,,
78,80,50.68935514,48.27268848,3.021864835,1.399075772,69.34753848,72.68087181,2.858862188,0.946502297,1,0,0,0,,
79,12,50.49767973,47.99767973,2.664872836,0.894879321,70.39523476,72.31190143,2.554482007,1.469007122,0,0,0,0,,
80,11,50.03008847,47.94675514,2.904775156,0.648604378,69.80896551,72.72563217,3.425461347,0.82659087,0,0,0,0,,
81,80,49.30415082,48.30415082,2.982780287,1.757340475,70.08489294,72.91822627,3.168208899,0.446042257,1,1,0,0,,
82,10,50.0255515,47.94221817,3.28056483,0.779898899,70.67298051,72.67298051,2.70801851,0.50639936,0,0,0,0,,
83,80,50.35151236,48.4348457,2.876119428,1.310010855,68.8692097,72.78587637,3.134793211,0.49826024,1,0,0,0,,
84,80,49.49190231,47.65856898,2.623528241,0.709869617,68.39790689,72.39790689,2.415968734,1.915151299,0,0,0,1,,
85,80,50.53924496,48.37257829,2.980778655,1.180537095,69.87727054,72.29393721,2.542822333,1.818554062,1,0,0,1,,
86,6,48.97373762,47.89040428,2.489557543,1.170415381,69.82684724,72.07684724,2.579820942,1.4917572,0,0,0,0,,
87,80,50.50851211,47.84184544,2.43002452,0.404499275,68.68110999,72.34777665,1.586415329,1.504674035,0,0,0,1,,
88,80,49.22902051,48.31235384,3.098479974,1.785424456,68.89996878,72.64996878,2.129642194,0.3468484,1,1,0,0,,
89,80,50.02868481,48.36201815,3.171286246,1.990026286,69.66039143,72.24372476,3.254008195,1.298329167,1,1,0,0,,
90,80,49.96106728,47.87773395,1.790233709,0.504826355,68.5612892,72.22795586,2.124516515,1.546097673,0,0,0,1,,
91,80,50.21454405,48.38121072,2.415159133,1.622107507,70.06480773,72.81480773,2.978487193,0.472596535,1,0,0,0,,
92,80,50.57336413,47.74003079,2.631825515,0.455518445,70.26479525,72.34812859,3.13818437,2.208751333,0,0,0,1,,
93,80,50.72193354,48.30526688,3.152147493,1.07399309,69.92515672,72.50849005,2.892115205,1.697500002,1,0,0,1,,
94,9,49.61882358,47.95215691,2.948785277,1.140532382,67.92656601,72.00989934,2.022621257,1.380508941,0,0,0,0,,
95,80,50.30487657,48.22154324,2.200618503,1.155092003,70.42782862,72.92782862,2.296316368,0.374411924,1,0,0,0,,
96,7,50.29215506,47.95882173,2.823218993,0.660420666,70.93946062,72.93946062,3.236282922,0.926791361,0,0,0,0,,
97,80,49.17649462,48.42649462,2.425678847,1.559834113,70.94883608,72.94883608,2.877314936,0.33271641,1,0,0,0,,
98,80,50.89545604,48.0621227,1.945629654,0.992169989,69.85181988,72.76848654,2.890157751,1.526571196,1,0,0,1,,
99,22,49.42562937,47.84229604,2.375370864,0.304439949,69.2346696,72.15133627,3.011972233,1.325445684,0,0,0,0,,
100,80,49.09301402,48.42634735,2.490836159,1.824682514,70.66258107,72.49591441,2.346434035,1.351223362,1,1,0,0,94,50
94,50,,,,,,,,,,,,,,
1,23,49.24957373,47.99957373,2.832724231,0.448635529,70.70678985,72.95678985,2.580044325,1.247582109,0,0,0,0,,
2,14,50.84699693,47.93033027,3.123003398,0.955073668,68.87511705,72.12511705,2.402964138,1.476263337,0,0,0,0,,
3,80,49.46644409,48.13311075,2.76223542,0.781053691,71.53590305,73.03590305,3.338279299,0.4750089,1,0,1,0,,
4,7,50.35882976,47.94216309,2.782560734,0.834926278,70.39393442,72.56060109,1.946618658,0.724586154,0,0,0,0,,
5,80,48.45342065,48.53675399,2.497715685,1.561098253,70.45199204,72.20199204,3.376011526,1.838731512,1,0,0,1,,
6,4,48.61817711,47.95151044,2.347790868,1.047838485,70.7826998,72.44936647,2.840133326,1.22278896,0,0,0,0,,
7,80,49.87488801,48.04155468,3.26139363,0.509413699,68.23778108,72.32111441,2.780762448,2.190471601,1,0,0,1,,
8,80,50.40979703,48.07646369,2.920730601,0.990477342,71.35727411,72.52394078,2.477830823,1.700300273,1,0,0,1,,
9,6,49.3413864,47.92471973,1.914152824,0.373401009,71.88616386,72.88616386,2.067010668,0.629416199,0,0,0,0,,
10,22,49.46546849,47.79880182,3.148523083,0.549491491,69.02233824,72.02233824,2.814473232,1.401561335,0,0,0,0,,
11,7,49.34525674,47.92859007,2.147381115,0.5113975,70.9007317,72.56739837,2.623382615,1.014028127,0,0,0,0,,
12,80,50.38357966,48.21691299,3.114618719,0.944173892,69.2712246,72.68789126,2.864793726,0.950997855,1,0,0,0,,
13,80,51.46579202,47.71579202,2.749622514,0.327361429,70.79974371,72.54974371,2.706604543,1.53308598,0,0,0,1,,
14,80,51.38270731,48.13270731,2.307573853,1.200895183,69.72730641,72.22730641,2.459708839,2.123014569,1,0,0,1,,
15,20,49.3297899,47.5797899,2.471909595,0.688083933,69.67659815,72.25993148,2.911037068,1.4905559,0,0,0,0,,
16,22,48.1838831,47.85054977,2.461838008,0.53041899,70.00470441,72.42137108,3.535970548,1.415165134,0,0,0,0,,
17,80,51.02456015,48.10789348,2.382292931,0.806283049,70.29304519,72.95971185,3.069462127,0.489197369,1,0,0,0,,
18,6,51.07140746,47.98807413,3.044994859,0.975826275,71.81676729,72.31676729,2.467321532,1.437385587,0,0,0,0,,
19,5,48.50711137,47.92377804,1.481501044,0.644910102,71.13808904,72.38808904,2.535555705,1.369247316,0,0,0,0,,
20,8,49.91464575,47.99797908,2.34656392,1.1721053,70.09356321,72.42689654,2.27570252,0.713606977,0,0,0,0,,
21,22,51.39624328,47.64624328,2.84651094,0.721919171,69.54315371,72.37648704,3.348305164,1.355969642,0,0,0,0,,
22,21,50.2837459,47.95041257,2.760610994,0.403043732,69.35994563,72.60994563,2.966050229,1.38315192,0,0,0,0,,
23,8,50.98264478,47.98264478,2.85051997,0.564622222,70.59999537,72.43332871,2.697763784,1.026299488,0,0,0,0,,
24,80,49.60227117,48.4356045,3.128324618,1.316609639,68.89909766,72.56576433,2.598202569,1.231077943,1,0,0,0,,
25,9,49.9778743,47.9778743,3.010024609,0.747176467,70.47719047,72.06052381,2.422954373,1.343785758,0,0,0,0,,
26,80,49.27337813,48.19004479,2.435828405,1.321311757,70.90460473,72.3212714,2.915096206,1.469979642,1,0,0,0,,
27,80,49.6977862,48.4477862,3.195387703,1.115284926,68.55996822,72.72663489,2.080289895,0.970927831,1,0,0,0,,
28,8,49.27937818,47.94604484,3.129166714,0.924437082,70.22824068,72.39490735,3.234231454,1.478980769,0,0,0,0,,
29,80,48.82440894,48.32440894,3.404860943,1.516250156,68.97492843,72.64159509,2.900145869,0.518242925,1,0,0,0,,
30,22,49.0389299,47.5389299,2.991934461,0.622880696,70.13039054,72.0470572,2.645155903,1.403696602,0,0,0,0,,
31,20,48.83468601,47.91801934,3.056600507,1.113520143,70.48523202,72.06856535,2.186829875,1.224993754,0,0,0,0,,
32,80,51.60390477,48.27057144,3.047346383,1.248477582,69.46319829,72.12986496,2.429552076,1.577953224,1,0,0,1,,
33,80,49.23258636,48.31591969,2.280440638,1.567584327,69.5664827,72.73314936,2.981739752,0.655437122,1,0,0,0,,
34,80,50.46397248,48.13063915,2.696182551,0.797205798,71.39357126,72.56023793,2.792235106,1.736070335,1,0,0,1,,
35,7,50.17588608,47.92588608,2.878174802,0.850499161,70.04458113,72.29458113,2.554618445,1.294924215,0,0,0,0,,
36,80,49.44365629,48.27698962,3.234534189,1.341377499,70.61634594,72.44967928,2.221577196,1.314383647,1,0,0,0,,
37,80,49.21965347,47.8029868,2.883838144,0.811773874,68.792788,72.292788,2.630491946,1.876499196,0,0,0,1,,
38,80,50.24443639,48.49443639,3.306383434,1.721068291,69.13693656,72.38693656,2.169213402,1.352618036,1,1,0,0,,
39,80,49.14889285,47.81555951,2.822861033,0.707326439,69.64179056,72.05845723,3.128987854,1.865547046,0,0,0,1,,
40,80,51.65993923,48.32660589,2.479654376,1.952096568,70.04745137,72.1307847,2.608879701,2.152436088,1,1,0,1,,
41,20,49.66517849,47.49851182,3.509207371,0.767640063,70.43752901,72.68752901,3.203744045,1.362596205,0,0,0,0,,
42,6,49.46200258,47.96200258,2.885240805,0.80168993,71.76915253,72.26915253,2.269526217,1.249083428,0,0,0,0,,
43,9,49.05916713,47.9758338,2.459746755,0.814838481,70.30402598,72.30402598,1.833130982,1.464508423,0,0,0,0,,
44,7,50.42406159,47.92406159,2.129143642,0.716938515,70.37593249,72.87593249,2.422068643,0.707374372,0,0,0,0,,
45,10,51.70786886,47.95786886,1.5319189,1.015859363,70.38332009,72.79998676,2.926403545,1.417534102,0,0,0,0,,
46,11,50.94063406,47.94063406,2.983320496,0.718496843,69.92308885,72.50642218,3.257564634,0.92060924,0,0,0,0,,
47,80,50.54999382,48.38332715,3.162599283,1.798218256,69.20103824,72.70103824,3.403464483,0.383354947,1,1,0,0,,
48,80,51.75496669,48.00496669,1.334810219,1.012351406,70.60451883,72.68785217,2.593793806,0.800067948,1,0,0,0,,
49,80,51.52386373,48.27386373,2.661324708,1.437566118,69.55481757,72.8881509,2.750541148,0.730608121,1,0,0,0,,
50,22,48.60694556,47.94027889,2.062996771,0.542870692,68.88338559,72.21671893,2.131678786,1.435957017,0,0,0,0,,
51,80,49.38685919,48.05352586,3.347917079,0.451087812,70.66047998,72.41047998,2.957182519,1.771378412,1,0,0,1,,
