Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
73,20,49.2997019125,47.7997019125,2.70425276128,0.269493888425,69.4905598054,72.4905598054,2.91343226007,1.32063924606,0,0,0,0
74,10,51.0123144976,47.9289811642,2.95010538068,0.574216279776,71.0675155041,72.6508488374,3.09746340486,0.646454352732,0,0,0,0
75,80,50.8309948665,48.4143281998,1.8379416772,1.70354485145,69.6816313327,72.1816313327,2.99086907454,1.89108227105,1,1,0,1
76,80,50.0527042111,47.7193708777,2.55093121149,0.871967935813,68.4896297623,71.9896297623,2.52575214996,2.37967759529,0,0,1,1
77,80,50.2765246656,48.1098579989,3.18102393018,1.92072419886,70.2862820729,72.1196154063,2.55960491358,1.64981298847,1,1,0,1
78,10,50.9505101935,47.9505101935,2.58204179828,0.45755016556,69.7570827156,72.7570827156,2.74712879272,0.649041761947,0,0,0,0
79,80,50.3678973301,48.0345639968,2.99039975307,1.68806966661,70.2452256533,73.0785589866,3.55163380277,0.604628161054,1,0,1,0
80,8,48.8999401572,47.9832734905,2.4316590363,0.581554082162,70.0030619417,72.4197286084,2.83595822193,1.31624412234,0,0,0,0
81,21,49.4330826854,47.7664160187,2.66472896447,0.644669403728,69.6925739199,72.6092405866,2.59747195268,1.45273886001,0,0,0,0
82,10,50.294528565,47.9611952317,2.21494669562,1.12163119977,70.2823041915,72.4489708582,2.3227910414,1.21408166861,0,0,0,0
83,80,50.8735079973,48.1235079973,3.16997599703,1.07753444926,70.5251617455,72.6084950789,2.71426213488,0.861539182219,1,0,0,0
84,6,49.0824930671,47.9991597337,2.9140286042,1.19408421342,70.0010214914,72.0010214914,2.58535518296,0.766276799256,0,0,0,0
85,80,50.7040790264,48.2874123597,2.73826519744,1.71327777969,69.2326277792,72.1492944459,1.48011136935,1.38881899502,1,1,0,0
86,80,49.973190964,47.973190964,2.53900205496,1.07761640068,69.9296927322,71.6796927322,3.03843396564,2.32220689198,0,0,1,1
87,80,49.2495187607,47.832852094,2.62824666031,0.60600352805,70.2026473991,71.7026473991,2.25661486198,2.08519170511,0,0,1,1
88,80,50.3936630912,48.0603297579,2.9605977104,1.54949729769,69.8722474203,72.788914087,2.36760411533,0.581411196504,1,0,0,0
89,24,50.3324661369,47.4991328036,2.80319626407,0.339671664362,70.6005511902,72.5172178568,2.91394244122,1.48099494598,0,0,0,0
90,10,49.6203144188,47.9536477521,2.34684511518,0.876253695618,70.5906894497,72.924022783,2.95574911695,0.79020526462,0,0,0,0
91,80,49.8784394739,47.9617728073,2.0860777682,0.397807025904,70.2046112655,71.8712779321,3.37044840251,2.45892788593,0,0,1,1
